,minimum_sample_split,n_estimators,minimum_sample_leaf,minimum_impurity_decrease,training_accuracy,testing_accuracy,accuracy_differences
8852,9,62,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8853,9,62,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8854,9,62,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8855,9,62,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8856,9,62,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8857,9,62,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8858,9,62,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8859,9,62,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8860,9,62,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8861,9,62,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8862,9,62,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8863,9,62,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8864,9,62,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8865,9,62,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8866,9,62,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8867,9,62,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8868,9,62,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8869,9,62,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8870,9,62,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8871,9,62,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8872,9,62,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8873,9,62,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8874,9,62,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8875,9,62,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8876,9,62,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8877,9,62,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8878,9,62,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8879,9,62,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8880,11,62,0.01,0.0,0.8953488372093024,0.8913043478260869,0.004044489383215444
8881,11,62,0.01,0.05,0.8197674418604651,0.8217391304347826,0.0019716885743175094
8882,11,62,0.01,0.1,0.8197674418604651,0.8217391304347826,0.0019716885743175094
8883,11,62,0.060000000000000005,0.0,0.8502906976744186,0.8652173913043478,0.014926693629929266
8884,11,62,0.060000000000000005,0.05,0.8372093023255814,0.8521739130434782,0.014964610717896787
8885,11,62,0.060000000000000005,0.1,0.8357558139534884,0.8434782608695652,0.0077224469160768194
8886,11,62,0.11,0.0,0.8386627906976745,0.8391304347826087,0.0004676440849342711
8887,11,62,0.11,0.05,0.8313953488372093,0.8521739130434782,0.02077856420626889
8888,11,62,0.11,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
8889,11,62,0.16000000000000003,0.0,0.8343023255813954,0.8521739130434782,0.01787158746208284
8890,11,62,0.16000000000000003,0.05,0.8401162790697675,0.8478260869565217,0.0077098078867542386
8891,11,62,0.16000000000000003,0.1,0.8357558139534884,0.8391304347826087,0.003374620829120323
8892,11,62,0.21000000000000002,0.0,0.8415697674418605,0.8434782608695652,0.001908493427704716
8893,11,62,0.21000000000000002,0.05,0.8401162790697675,0.8478260869565217,0.0077098078867542386
8894,11,62,0.21000000000000002,0.1,0.8226744186046512,0.8347826086956521,0.012108190091000948
8895,11,62,0.26,0.0,0.8168604651162791,0.8260869565217391,0.009226491405460058
8896,11,62,0.26,0.05,0.8125,0.8260869565217391,0.013586956521739135
8897,11,62,0.26,0.1,0.811046511627907,0.8217391304347826,0.010692618806875664
8898,11,62,0.31000000000000005,0.0,0.7630813953488372,0.7652173913043478,0.0021359959555106167
8899,11,62,0.31000000000000005,0.05,0.7296511627906976,0.782608695652174,0.05295753286147631
8900,11,62,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8901,11,62,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8902,11,62,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8903,11,62,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8904,11,62,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8905,11,62,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8906,11,62,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8907,11,62,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8908,11,62,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8909,11,62,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8910,11,62,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8911,11,62,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8912,11,62,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8913,11,62,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8914,11,62,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8915,11,62,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8916,11,62,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8917,11,62,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8918,11,62,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8919,11,62,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8920,11,62,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8921,11,62,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8922,11,62,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8923,11,62,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8924,11,62,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8925,11,62,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8926,11,62,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8927,11,62,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8928,11,62,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8929,11,62,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8930,11,62,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8931,11,62,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8932,11,62,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8933,11,62,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8934,11,62,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8935,11,62,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8936,11,62,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8937,11,62,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8938,11,62,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8939,11,62,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8940,13,62,0.01,0.0,0.8924418604651163,0.8782608695652174,0.014180990899898882
8941,13,62,0.01,0.05,0.8343023255813954,0.8304347826086956,0.0038675429726997557
8942,13,62,0.01,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
8943,13,62,0.060000000000000005,0.0,0.8430232558139535,0.8608695652173913,0.017846309403437788
8944,13,62,0.060000000000000005,0.05,0.8328488372093024,0.8565217391304348,0.023672901921132472
8945,13,62,0.060000000000000005,0.1,0.8226744186046512,0.8347826086956521,0.012108190091000948
8946,13,62,0.11,0.0,0.8502906976744186,0.8608695652173913,0.01057886754297277
8947,13,62,0.11,0.05,0.8328488372093024,0.8304347826086956,0.00241405460060673
8948,13,62,0.11,0.1,0.8357558139534884,0.8434782608695652,0.0077224469160768194
8949,13,62,0.16000000000000003,0.0,0.8386627906976745,0.8478260869565217,0.009163296258847264
8950,13,62,0.16000000000000003,0.05,0.8299418604651163,0.8434782608695652,0.013536400404448923
8951,13,62,0.16000000000000003,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
8952,13,62,0.21000000000000002,0.0,0.8415697674418605,0.8347826086956521,0.006787158746208388
8953,13,62,0.21000000000000002,0.05,0.8401162790697675,0.8478260869565217,0.0077098078867542386
8954,13,62,0.21000000000000002,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
8955,13,62,0.26,0.0,0.8357558139534884,0.8521739130434782,0.016418099089989813
8956,13,62,0.26,0.05,0.8125,0.8304347826086956,0.017934782608695632
8957,13,62,0.26,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
8958,13,62,0.31000000000000005,0.0,0.7761627906976745,0.7869565217391304,0.010793731041455978
8959,13,62,0.31000000000000005,0.05,0.7093023255813954,0.7695652173913043,0.06026289180990896
8960,13,62,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8961,13,62,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8962,13,62,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8963,13,62,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8964,13,62,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8965,13,62,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8966,13,62,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8967,13,62,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8968,13,62,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8969,13,62,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8970,13,62,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8971,13,62,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8972,13,62,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8973,13,62,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8974,13,62,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8975,13,62,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8976,13,62,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8977,13,62,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8978,13,62,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8979,13,62,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8980,13,62,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8981,13,62,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8982,13,62,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8983,13,62,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8984,13,62,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8985,13,62,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8986,13,62,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8987,13,62,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8988,13,62,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8989,13,62,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8990,13,62,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8991,13,62,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8992,13,62,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8993,13,62,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8994,13,62,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8995,13,62,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8996,13,62,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
8997,13,62,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
8998,13,62,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
8999,13,62,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9000,15,62,0.01,0.0,0.8968023255813954,0.8826086956521739,0.014193629929221463
9001,15,62,0.01,0.05,0.8372093023255814,0.8391304347826087,0.001921132457027297
9002,15,62,0.01,0.1,0.8357558139534884,0.8434782608695652,0.0077224469160768194
9003,15,62,0.060000000000000005,0.0,0.8546511627906976,0.8652173913043478,0.010566228513650189
9004,15,62,0.060000000000000005,0.05,0.8401162790697675,0.8478260869565217,0.0077098078867542386
9005,15,62,0.060000000000000005,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
9006,15,62,0.11,0.0,0.8502906976744186,0.8478260869565217,0.0024646107178968313
9007,15,62,0.11,0.05,0.8343023255813954,0.8478260869565217,0.013523761375126342
9008,15,62,0.11,0.1,0.8357558139534884,0.8347826086956521,0.0009732052578362849
9009,15,62,0.16000000000000003,0.0,0.8343023255813954,0.8391304347826087,0.004828109201213349
9010,15,62,0.16000000000000003,0.05,0.8313953488372093,0.8434782608695652,0.012082912032355897
9011,15,62,0.16000000000000003,0.1,0.8372093023255814,0.8304347826086956,0.006774519716885807
9012,15,62,0.21000000000000002,0.0,0.8386627906976745,0.8521739130434782,0.013511122345803761
9013,15,62,0.21000000000000002,0.05,0.8372093023255814,0.8478260869565217,0.01061678463094029
9014,15,62,0.21000000000000002,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
9015,15,62,0.26,0.0,0.8255813953488372,0.8434782608695652,0.017896865520728
9016,15,62,0.26,0.05,0.8328488372093024,0.8652173913043478,0.032368554095045465
9017,15,62,0.26,0.1,0.8343023255813954,0.8521739130434782,0.01787158746208284
9018,15,62,0.31000000000000005,0.0,0.7659883720930233,0.7782608695652173,0.012272497472194055
9019,15,62,0.31000000000000005,0.05,0.7688953488372093,0.7739130434782608,0.005017694641051507
9020,15,62,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9021,15,62,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9022,15,62,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9023,15,62,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9024,15,62,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9025,15,62,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9026,15,62,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9027,15,62,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9028,15,62,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9029,15,62,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9030,15,62,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9031,15,62,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9032,15,62,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9033,15,62,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9034,15,62,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9035,15,62,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9036,15,62,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9037,15,62,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9038,15,62,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9039,15,62,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9040,15,62,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9041,15,62,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9042,15,62,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9043,15,62,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9044,15,62,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9045,15,62,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9046,15,62,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9047,15,62,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9048,15,62,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9049,15,62,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9050,15,62,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9051,15,62,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9052,15,62,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9053,15,62,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9054,15,62,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9055,15,62,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9056,15,62,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9057,15,62,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9058,15,62,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9059,15,62,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9060,17,62,0.01,0.0,0.8924418604651163,0.8956521739130435,0.0032103134479272155
9061,17,62,0.01,0.05,0.8343023255813954,0.8304347826086956,0.0038675429726997557
9062,17,62,0.01,0.1,0.8357558139534884,0.8434782608695652,0.0077224469160768194
9063,17,62,0.060000000000000005,0.0,0.8531976744186046,0.8478260869565217,0.005371587462082883
9064,17,62,0.060000000000000005,0.05,0.8372093023255814,0.8434782608695652,0.006268958543983794
9065,17,62,0.060000000000000005,0.1,0.8226744186046512,0.8304347826086956,0.007760364004044451
9066,17,62,0.11,0.0,0.8488372093023255,0.8695652173913043,0.02072800808897879
9067,17,62,0.11,0.05,0.8386627906976745,0.8478260869565217,0.009163296258847264
9068,17,62,0.11,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
9069,17,62,0.16000000000000003,0.0,0.8415697674418605,0.8565217391304348,0.014951971688574317
9070,17,62,0.16000000000000003,0.05,0.8197674418604651,0.8217391304347826,0.0019716885743175094
9071,17,62,0.16000000000000003,0.1,0.8226744186046512,0.8347826086956521,0.012108190091000948
9072,17,62,0.21000000000000002,0.0,0.8357558139534884,0.8478260869565217,0.012070273003033316
9073,17,62,0.21000000000000002,0.05,0.8386627906976745,0.8478260869565217,0.009163296258847264
9074,17,62,0.21000000000000002,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
9075,17,62,0.26,0.0,0.8168604651162791,0.8391304347826087,0.02226996966632966
9076,17,62,0.26,0.05,0.8241279069767442,0.8347826086956521,0.010654701718907922
9077,17,62,0.26,0.1,0.813953488372093,0.8304347826086956,0.016481294236602606
9078,17,62,0.31000000000000005,0.0,0.7325581395348837,0.7869565217391304,0.054398382204246754
9079,17,62,0.31000000000000005,0.05,0.7252906976744186,0.7695652173913043,0.044274519716885785
9080,17,62,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9081,17,62,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9082,17,62,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9083,17,62,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9084,17,62,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9085,17,62,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9086,17,62,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9087,17,62,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9088,17,62,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9089,17,62,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9090,17,62,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9091,17,62,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9092,17,62,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9093,17,62,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9094,17,62,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9095,17,62,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9096,17,62,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9097,17,62,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9098,17,62,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9099,17,62,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9100,17,62,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9101,17,62,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9102,17,62,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9103,17,62,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9104,17,62,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9105,17,62,0.76,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9106,17,62,0.76,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9107,17,62,0.76,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9108,17,62,0.81,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9109,17,62,0.81,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9110,17,62,0.81,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9111,17,62,0.8600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9112,17,62,0.8600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9113,17,62,0.8600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9114,17,62,0.91,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9115,17,62,0.91,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9116,17,62,0.91,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9117,17,62,0.9600000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9118,17,62,0.9600000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9119,17,62,0.9600000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9120,19,62,0.01,0.0,0.8866279069767442,0.8695652173913043,0.017062689585439883
9121,19,62,0.01,0.05,0.8299418604651163,0.8347826086956521,0.0048407482305358185
9122,19,62,0.01,0.1,0.8357558139534884,0.8347826086956521,0.0009732052578362849
9123,19,62,0.060000000000000005,0.0,0.8488372093023255,0.8608695652173913,0.012032355915065795
9124,19,62,0.060000000000000005,0.05,0.8372093023255814,0.8521739130434782,0.014964610717896787
9125,19,62,0.060000000000000005,0.1,0.8372093023255814,0.8521739130434782,0.014964610717896787
9126,19,62,0.11,0.0,0.8415697674418605,0.8565217391304348,0.014951971688574317
9127,19,62,0.11,0.05,0.8372093023255814,0.8521739130434782,0.014964610717896787
9128,19,62,0.11,0.1,0.8328488372093024,0.8565217391304348,0.023672901921132472
9129,19,62,0.16000000000000003,0.0,0.8343023255813954,0.8478260869565217,0.013523761375126342
9130,19,62,0.16000000000000003,0.05,0.8357558139534884,0.8391304347826087,0.003374620829120323
9131,19,62,0.16000000000000003,0.1,0.8328488372093024,0.8521739130434782,0.019325075834175864
9132,19,62,0.21000000000000002,0.0,0.8372093023255814,0.8521739130434782,0.014964610717896787
9133,19,62,0.21000000000000002,0.05,0.8357558139534884,0.8391304347826087,0.003374620829120323
9134,19,62,0.21000000000000002,0.1,0.8372093023255814,0.8391304347826087,0.001921132457027297
9135,19,62,0.26,0.0,0.8328488372093024,0.8434782608695652,0.010629423660262871
9136,19,62,0.26,0.05,0.8241279069767442,0.8608695652173913,0.036741658240647124
9137,19,62,0.26,0.1,0.8125,0.8391304347826087,0.026630434782608736
9138,19,62,0.31000000000000005,0.0,0.7906976744186046,0.8347826086956521,0.044084934277047516
9139,19,62,0.31000000000000005,0.05,0.809593023255814,0.8260869565217391,0.016493933265925187
9140,19,62,0.31000000000000005,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9141,19,62,0.36000000000000004,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9142,19,62,0.36000000000000004,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9143,19,62,0.36000000000000004,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9144,19,62,0.41000000000000003,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9145,19,62,0.41000000000000003,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9146,19,62,0.41000000000000003,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9147,19,62,0.46,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9148,19,62,0.46,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9149,19,62,0.46,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9150,19,62,0.51,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9151,19,62,0.51,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9152,19,62,0.51,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9153,19,62,0.56,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9154,19,62,0.56,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9155,19,62,0.56,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9156,19,62,0.6100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9157,19,62,0.6100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9158,19,62,0.6100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9159,19,62,0.66,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9160,19,62,0.66,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9161,19,62,0.66,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
9162,19,62,0.7100000000000001,0.0,0.5392441860465116,0.5956521739130435,0.056407987866531895
9163,19,62,0.7100000000000001,0.05,0.5392441860465116,0.5956521739130435,0.056407987866531895
9164,19,62,0.7100000000000001,0.1,0.5392441860465116,0.5956521739130435,0.056407987866531895
